Starting weather data processing at Wed 26 Mar 2025 13:40:37 EDT
Input path: ../weather_data/weatherstats_kitchenerwaterloo_hourly.csv
Running weather station data processing...
2025-03-26 13:40:37,216 - __main__ - INFO - Last processed time: 2025-03-26 00:00:00
2025-03-26 13:40:37,217 - __main__ - INFO - Reading weather station data from: ../weather_data/weatherstats_kitchenerwaterloo_hourly.csv
2025-03-26 13:40:37,222 - __main__ - INFO - Loaded 1000 rows of weather data
2025-03-26 13:40:37,223 - __main__ - INFO - Timespan: 2025-02-12 08:00:00 to 2025-03-26 00:00:00
2025-03-26 13:40:37,223 - __main__ - INFO - Aggregating weather data to 15-minute intervals
2025-03-26 13:40:37,223 - __main__ - INFO - Processing metric: temperature
2025-03-26 13:40:37,225 - __main__ - INFO - Processing metric: dew_point
2025-03-26 13:40:37,227 - __main__ - INFO - Processing metric: pressure_station
2025-03-26 13:40:37,228 - __main__ - INFO - Processing metric: pressure_sea
2025-03-26 13:40:37,230 - __main__ - INFO - Processing metric: wind_speed
2025-03-26 13:40:37,232 - __main__ - INFO - Processing metric: wind_gust
2025-03-26 13:40:37,233 - __main__ - INFO - Processing metric: relative_humidity
2025-03-26 13:40:37,235 - __main__ - INFO - Processing metric: windchill
2025-03-26 13:40:37,237 - __main__ - INFO - Processing metric: humidex
2025-03-26 13:40:37,237 - __main__ - WARNING - No valid numeric data for metric humidex
2025-03-26 13:40:37,237 - __main__ - INFO - Processing metric: visibility
2025-03-26 13:40:37,239 - __main__ - INFO - Processing metric: solar_radiation
2025-03-26 13:40:37,239 - __main__ - WARNING - No valid numeric data for metric solar_radiation
2025-03-26 13:40:37,240 - __main__ - INFO - Aggregated data: 7942 rows with valid values across 9 metrics
2025-03-26 13:40:37,256 - __main__ - INFO - Successfully saved 7942 rows of 15min weather data to /Users/hamza/Desktop/Pavement Performance URA Project/pavement_data/processed_weather/15min/weather_15min_20250326.csv
2025-03-26 13:40:37,257 - __main__ - INFO - Aggregating weather data to hourly intervals
2025-03-26 13:40:37,257 - __main__ - INFO - Processing hourly aggregation for metric: dew_point
/Users/hamza/Desktop/Pavement Performance URA Project/pavement_data/scripts/weather_station_processor.py:417: FutureWarning: 'H' is deprecated and will be removed in a future version, please use 'h' instead.
  hourly_groups = metric_data.groupby(pd.Grouper(freq='1H'))
2025-03-26 13:40:37,388 - __main__ - INFO - Processing hourly aggregation for metric: pressure_sea
2025-03-26 13:40:37,516 - __main__ - INFO - Processing hourly aggregation for metric: pressure_station
2025-03-26 13:40:37,644 - __main__ - INFO - Processing hourly aggregation for metric: relative_humidity
2025-03-26 13:40:37,808 - __main__ - INFO - Processing hourly aggregation for metric: temperature
2025-03-26 13:40:37,937 - __main__ - INFO - Processing hourly aggregation for metric: visibility
2025-03-26 13:40:38,066 - __main__ - INFO - Processing hourly aggregation for metric: wind_gust
2025-03-26 13:40:38,127 - __main__ - INFO - Processing hourly aggregation for metric: wind_speed
2025-03-26 13:40:38,254 - __main__ - INFO - Processing hourly aggregation for metric: windchill
2025-03-26 13:40:38,354 - __main__ - INFO - Successfully saved 7942 rows of hourly weather data to /Users/hamza/Desktop/Pavement Performance URA Project/pavement_data/processed_weather/hourly/weather_hourly_20250326.csv
2025-03-26 13:40:38,354 - __main__ - INFO - Aggregating weather data to daily intervals
2025-03-26 13:40:38,356 - __main__ - INFO - Processing daily aggregation for metric: dew_point
2025-03-26 13:40:38,379 - __main__ - INFO - Processing daily aggregation for metric: pressure_sea
2025-03-26 13:40:38,401 - __main__ - INFO - Processing daily aggregation for metric: pressure_station
2025-03-26 13:40:38,426 - __main__ - INFO - Processing daily aggregation for metric: relative_humidity
2025-03-26 13:40:38,449 - __main__ - INFO - Processing daily aggregation for metric: temperature
2025-03-26 13:40:38,473 - __main__ - INFO - Processing daily aggregation for metric: visibility
2025-03-26 13:40:38,497 - __main__ - INFO - Processing daily aggregation for metric: wind_gust
2025-03-26 13:40:38,510 - __main__ - INFO - Processing daily aggregation for metric: wind_speed
2025-03-26 13:40:38,533 - __main__ - INFO - Processing daily aggregation for metric: windchill
2025-03-26 13:40:38,552 - __main__ - INFO - Successfully saved 377 rows of daily weather data to /Users/hamza/Desktop/Pavement Performance URA Project/pavement_data/processed_weather/daily/weather_daily_20250326.csv
2025-03-26 13:40:38,552 - __main__ - INFO - Aggregating weather data to weekly intervals
2025-03-26 13:40:38,554 - __main__ - INFO - Processing weekly aggregation for metric: dew_point, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,554 - __main__ - INFO - Processing weekly aggregation for metric: pressure_sea, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,554 - __main__ - INFO - Processing weekly aggregation for metric: pressure_station, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,555 - __main__ - INFO - Processing weekly aggregation for metric: relative_humidity, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,555 - __main__ - INFO - Processing weekly aggregation for metric: temperature, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,555 - __main__ - INFO - Processing weekly aggregation for metric: visibility, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,555 - __main__ - INFO - Processing weekly aggregation for metric: wind_gust, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,556 - __main__ - INFO - Processing weekly aggregation for metric: wind_speed, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,556 - __main__ - INFO - Processing weekly aggregation for metric: windchill, week: 2025-02-10 00:00:00
2025-03-26 13:40:38,556 - __main__ - INFO - Processing weekly aggregation for metric: dew_point, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,556 - __main__ - INFO - Processing weekly aggregation for metric: pressure_sea, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,557 - __main__ - INFO - Processing weekly aggregation for metric: pressure_station, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,557 - __main__ - INFO - Processing weekly aggregation for metric: relative_humidity, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,557 - __main__ - INFO - Processing weekly aggregation for metric: temperature, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,558 - __main__ - INFO - Processing weekly aggregation for metric: visibility, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,558 - __main__ - INFO - Processing weekly aggregation for metric: wind_gust, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,558 - __main__ - INFO - Processing weekly aggregation for metric: wind_speed, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,558 - __main__ - INFO - Processing weekly aggregation for metric: windchill, week: 2025-02-17 00:00:00
2025-03-26 13:40:38,559 - __main__ - INFO - Processing weekly aggregation for metric: dew_point, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,559 - __main__ - INFO - Processing weekly aggregation for metric: pressure_sea, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,559 - __main__ - INFO - Processing weekly aggregation for metric: pressure_station, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,560 - __main__ - INFO - Processing weekly aggregation for metric: relative_humidity, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,560 - __main__ - INFO - Processing weekly aggregation for metric: temperature, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,560 - __main__ - INFO - Processing weekly aggregation for metric: visibility, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,561 - __main__ - INFO - Processing weekly aggregation for metric: wind_gust, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,561 - __main__ - INFO - Processing weekly aggregation for metric: wind_speed, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,561 - __main__ - INFO - Processing weekly aggregation for metric: windchill, week: 2025-02-24 00:00:00
2025-03-26 13:40:38,561 - __main__ - INFO - Processing weekly aggregation for metric: dew_point, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,562 - __main__ - INFO - Processing weekly aggregation for metric: pressure_sea, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,562 - __main__ - INFO - Processing weekly aggregation for metric: pressure_station, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,562 - __main__ - INFO - Processing weekly aggregation for metric: relative_humidity, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,563 - __main__ - INFO - Processing weekly aggregation for metric: temperature, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,563 - __main__ - INFO - Processing weekly aggregation for metric: visibility, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,563 - __main__ - INFO - Processing weekly aggregation for metric: wind_gust, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,563 - __main__ - INFO - Processing weekly aggregation for metric: wind_speed, week: 2025-03-03 00:00:00
2025-03-26 13:40:38,564 - __main__ - INFO - Processing weekly aggregation for metric: windchill, week: 2025-03-03 00:00:00
